10@s.s@BasketBall@s.s@1054@s.s@Olympiakos@s.s@0
10@s.s@BasketBall@s.s@1056@s.s@Lyon-Villeurbanne@s.s@0
10@s.s@BasketBall@s.s@1058@s.s@Estrella Roja@s.s@0
10@s.s@BasketBall@s.s@1060@s.s@FC Barcelona@s.s@0
10@s.s@BasketBall@s.s@1062@s.s@Anadolu Efes@s.s@0
10@s.s@BasketBall@s.s@1064@s.s@Detroit Pistons@s.s@0
10@s.s@BasketBall@s.s@1066@s.s@Cleveland Cavaliers@s.s@0
10@s.s@BasketBall@s.s@1075@s.s@UCAM Murcia CB@s.s@0
10@s.s@BasketBall@s.s@1077@s.s@Unicaja@s.s@0
10@s.s@BasketBall@s.s@1079@s.s@Obradoiro CAB@s.s@0
10@s.s@BasketBall@s.s@1081@s.s@San Pablo Burgos@s.s@0
10@s.s@BasketBall@s.s@1082@s.s@Basket Zaragoza@s.s@0
10@s.s@BasketBall@s.s@1084@s.s@CB Canarias@s.s@0
10@s.s@BasketBall@s.s@1086@s.s@Manresa@s.s@0
10@s.s@BasketBall@s.s@1087@s.s@BC Andorra@s.s@0
10@s.s@BasketBall@s.s@1090@s.s@Bilbao Basket@s.s@0
10@s.s@BasketBall@s.s@1093@s.s@CB Gran Canaria@s.s@0
10@s.s@BasketBall@s.s@1094@s.s@Fuenlabrada@s.s@0
10@s.s@BasketBall@s.s@1095@s.s@Real Betis@s.s@0
10@s.s@BasketBall@s.s@1096@s.s@CB Estudiantes@s.s@0
10@s.s@BasketBall@s.s@1097@s.s@DKV Joventut@s.s@0
10@s.s@BasketBall@s.s@1112@s.s@CSKA Moscow@s.s@0
10@s.s@BasketBall@s.s@1115@s.s@BC Khimki Moscow@s.s@0
10@s.s@BasketBall@s.s@1117@s.s@BC Zenit-Farm Saint Petersburg@s.s@0
10@s.s@BasketBall@s.s@1119@s.s@Crvena Zvezda@s.s@0
10@s.s@BasketBall@s.s@1122@s.s@LA Lakers@s.s@0
10@s.s@BasketBall@s.s@1125@s.s@Milwaukee Bucks@s.s@0
10@s.s@BasketBall@s.s@1127@s.s@Toronto Raptors@s.s@0
10@s.s@BasketBall@s.s@1130@s.s@Houston Rockets@s.s@0
10@s.s@BasketBall@s.s@1132@s.s@Golden State Warriors@s.s@0
10@s.s@BasketBall@s.s@1135@s.s@Philadelphia 76ers@s.s@0
10@s.s@BasketBall@s.s@1137@s.s@LA Clippers@s.s@0
10@s.s@BasketBall@s.s@552220@s.s@Bridge@s.s@0
10@s.s@BasketBall@s.s@655450@s.s@Home 5.5@s.s@0
10@s.s@BasketBall@s.s@498105@s.s@Diesel Power@s.s@0
10@s.s@BasketBall@s.s@498106@s.s@DIS@s.s@0
10@s.s@BasketBall@s.s@4776@s.s@AEK Athens@s.s@0
10@s.s@BasketBall@s.s@1030@s.s@Alba Berlin@s.s@0
10@s.s@BasketBall@s.s@5364@s.s@Almansa@s.s@0
10@s.s@BasketBall@s.s@641963@s.s@Kings Guard Gaming@s.s@0
10@s.s@BasketBall@s.s@641965@s.s@Pistons GT@s.s@0
10@s.s@BasketBall@s.s@641964@s.s@T-Wolves Gaming@s.s@0
10@s.s@BasketBall@s.s@555752@s.s@Mopsy@s.s@0
10@s.s@BasketBall@s.s@555751@s.s@Azoft@s.s@0
10@s.s@BasketBall@s.s@555750@s.s@Zone 51@s.s@0
10@s.s@BasketBall@s.s@555749@s.s@Bad Boys@s.s@0
10@s.s@BasketBall@s.s@641962@s.s@Gen.G Tigers@s.s@0
10@s.s@BasketBall@s.s@641961@s.s@Hornets Venom GT@s.s@0
10@s.s@BasketBall@s.s@641960@s.s@Warriors Gaming Squad@s.s@0
10@s.s@BasketBall@s.s@533891@s.s@Enisey Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@641966@s.s@Grizz Gaming@s.s@0
10@s.s@BasketBall@s.s@504618@s.s@Setl Group@s.s@0
10@s.s@BasketBall@s.s@504619@s.s@Bank Uralsib@s.s@0
10@s.s@BasketBall@s.s@641967@s.s@NetsGC@s.s@0
10@s.s@BasketBall@s.s@505109@s.s@Bank SPb@s.s@0
10@s.s@BasketBall@s.s@503919@s.s@Old KGTU Kostroma@s.s@0
10@s.s@BasketBall@s.s@503920@s.s@Stroitel Kostroma@s.s@0
10@s.s@BasketBall@s.s@641968@s.s@Jazz Gaming@s.s@0
10@s.s@BasketBall@s.s@641957@s.s@Heat Check Gaming@s.s@0
10@s.s@BasketBall@s.s@496410@s.s@Buena Suerta@s.s@0
10@s.s@BasketBall@s.s@496411@s.s@INTEX Taganrog@s.s@0
10@s.s@BasketBall@s.s@642736@s.s@Cleveland Cavaliers [LastSamurai]@s.s@0
10@s.s@BasketBall@s.s@496859@s.s@Berkut@s.s@0
10@s.s@BasketBall@s.s@498417@s.s@Sberbank Vladivostok@s.s@0
10@s.s@BasketBall@s.s@498418@s.s@VGUES Vladivostok@s.s@0
10@s.s@BasketBall@s.s@496860@s.s@BC 33@s.s@0
10@s.s@BasketBall@s.s@496861@s.s@DBI Buena Suerta@s.s@0
10@s.s@BasketBall@s.s@496862@s.s@INTEKH Taganrog@s.s@0
10@s.s@BasketBall@s.s@642735@s.s@Detroit Pistons [JoKeR]@s.s@0
10@s.s@BasketBall@s.s@503195@s.s@Bank of Taiwan@s.s@0
10@s.s@BasketBall@s.s@503194@s.s@Taiwan Beer@s.s@0
10@s.s@BasketBall@s.s@503196@s.s@Yulon Luxgen Dinos@s.s@0
10@s.s@BasketBall@s.s@503197@s.s@Jeoutai Basketball@s.s@0
10@s.s@BasketBall@s.s@641959@s.s@Hawks Talon GC@s.s@0
10@s.s@BasketBall@s.s@641958@s.s@Raptors Uprising GC@s.s@0
10@s.s@BasketBall@s.s@498067@s.s@Rostov pro 3x3@s.s@0
10@s.s@BasketBall@s.s@498068@s.s@Ural pro 3x3@s.s@0
10@s.s@BasketBall@s.s@498069@s.s@Neva pro 3x3@s.s@0
10@s.s@BasketBall@s.s@528096@s.s@Dushanbe@s.s@0
10@s.s@BasketBall@s.s@498070@s.s@Enisey pro 3x3@s.s@0
10@s.s@BasketBall@s.s@641972@s.s@Mavs Gaming@s.s@0
10@s.s@BasketBall@s.s@641971@s.s@Wizards District Gaming@s.s@0
10@s.s@BasketBall@s.s@641970@s.s@76ers GC@s.s@0
10@s.s@BasketBall@s.s@641969@s.s@Celtics Crossover Gaming@s.s@0
10@s.s@BasketBall@s.s@526464@s.s@Faeton@s.s@0
10@s.s@BasketBall@s.s@555955@s.s@Atomik Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@517289@s.s@Eclipse@s.s@0
10@s.s@BasketBall@s.s@630115@s.s@test@s.s@0
10@s.s@BasketBall@s.s@555956@s.s@Avangard Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@507883@s.s@Pauian@s.s@0
10@s.s@BasketBall@s.s@517290@s.s@Skylab@s.s@0
10@s.s@BasketBall@s.s@655449@s.s@Away 9.5@s.s@0
10@s.s@BasketBall@s.s@554960@s.s@South-West Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@552219@s.s@TKUiK-2@s.s@0
10@s.s@BasketBall@s.s@554959@s.s@MBK Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@549193@s.s@Dynamo Rostov-on-Don@s.s@0
10@s.s@BasketBall@s.s@549192@s.s@BTSK Bataysk@s.s@0
10@s.s@BasketBall@s.s@549191@s.s@BK Life@s.s@0
10@s.s@BasketBall@s.s@549190@s.s@Nissan@s.s@0
10@s.s@BasketBall@s.s@549189@s.s@Aligatori@s.s@0
10@s.s@BasketBall@s.s@549188@s.s@Favorit@s.s@0
10@s.s@BasketBall@s.s@552221@s.s@BARS-RGEU Rostov-na-Donu@s.s@0
10@s.s@BasketBall@s.s@494608@s.s@Sberbank Tver@s.s@0
10@s.s@BasketBall@s.s@497518@s.s@Lokomotiv Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@639094@s.s@Gunners@s.s@0
10@s.s@BasketBall@s.s@550550@s.s@Stimul Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@505108@s.s@Atomproekt@s.s@0
10@s.s@BasketBall@s.s@498792@s.s@Areon Volgograd@s.s@0
10@s.s@BasketBall@s.s@494604@s.s@Stalingrad Volgograd@s.s@0
10@s.s@BasketBall@s.s@494610@s.s@Khodyachie Mertvetsy Volgograd@s.s@0
10@s.s@BasketBall@s.s@496082@s.s@TGMU Vladivostok@s.s@0
10@s.s@BasketBall@s.s@497517@s.s@Spartak Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@494605@s.s@Matritsa Volgograd@s.s@0
10@s.s@BasketBall@s.s@494609@s.s@VA VKO Tver@s.s@0
10@s.s@BasketBall@s.s@499731@s.s@Real Esteli@s.s@0
10@s.s@BasketBall@s.s@550551@s.s@Salut Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@499730@s.s@Costa Caribe@s.s@0
10@s.s@BasketBall@s.s@494606@s.s@Sbornaya 2003 Rostov@s.s@0
10@s.s@BasketBall@s.s@639095@s.s@Knights@s.s@0
10@s.s@BasketBall@s.s@505704@s.s@SKIF Vladivostok@s.s@0
10@s.s@BasketBall@s.s@494611@s.s@Monstars Volgograd@s.s@0
10@s.s@BasketBall@s.s@494612@s.s@Erofey Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@558059@s.s@Koltsovo Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@497077@s.s@Rostov-pro 3x3@s.s@0
10@s.s@BasketBall@s.s@494613@s.s@Amur Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@494607@s.s@Sparta Rostov@s.s@0
10@s.s@BasketBall@s.s@497080@s.s@Enisey-pro 3x3@s.s@0
10@s.s@BasketBall@s.s@496081@s.s@Vostok Vladivostok@s.s@0
10@s.s@BasketBall@s.s@497516@s.s@SKIF Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@498793@s.s@Alliance Volgograd@s.s@0
10@s.s@BasketBall@s.s@558060@s.s@Element Novosibirsk@s.s@0
10@s.s@BasketBall@s.s@642738@s.s@Orlando Medjik [Parzival]@s.s@0
10@s.s@BasketBall@s.s@496540@s.s@Zuhro@s.s@0
10@s.s@BasketBall@s.s@642737@s.s@Chicago Bulls [mrPanda]@s.s@0
10@s.s@BasketBall@s.s@497079@s.s@Neva-pro 3x3@s.s@0
10@s.s@BasketBall@s.s@497078@s.s@Ural-pro 3x3@s.s@0
10@s.s@BasketBall@s.s@642136@s.s@Knicks Gaming@s.s@0
10@s.s@BasketBall@s.s@494578@s.s@Zenit Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@496541@s.s@Legends@s.s@0
10@s.s@BasketBall@s.s@494579@s.s@Europa Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@497519@s.s@Dinamo Pro 3x3@s.s@0
10@s.s@BasketBall@s.s@505703@s.s@Basket club Vladivostok@s.s@0
13@s.s@Football@s.s@495115@s.s@Central Michigan Chippewas@s.s@0
13@s.s@Football@s.s@523362@s.s@Cleveland Browns v Green Bay Packers@s.s@0
13@s.s@Football@s.s@523361@s.s@New York Jets v San Francisco 49ers@s.s@0
13@s.s@Football@s.s@523360@s.s@Miami Dolphins v San Francisco 49ers@s.s@0
13@s.s@Football@s.s@523359@s.s@Los Angeles Chargers v Dallas Cowboys@s.s@0
13@s.s@Football@s.s@523358@s.s@Tennessee Titans v Green Bay Packers@s.s@0
13@s.s@Football@s.s@523357@s.s@Pittsburgh Steelers v Los Angeles Rams@s.s@0
13@s.s@Football@s.s@523356@s.s@Pittsburgh Steelers v Minnesota Vikings@s.s@0
13@s.s@Football@s.s@523355@s.s@Los Angeles Chargers v Philadelphia Eagles@s.s@0
13@s.s@Football@s.s@523354@s.s@Indianapolis Colts v Los Angeles Rams@s.s@0
13@s.s@Football@s.s@523353@s.s@Indianapolis Colts v Minnesota Vikings@s.s@0
13@s.s@Football@s.s@523352@s.s@Cleveland Browns v Seattle Seahawks@s.s@0
13@s.s@Football@s.s@523351@s.s@Cleveland Browns v Dallas Cowboys@s.s@0
13@s.s@Football@s.s@523350@s.s@Buffalo Bills v Los Angeles Rams@s.s@0
13@s.s@Football@s.s@523349@s.s@Buffalo Bills v Minnesota Vikings@s.s@0
13@s.s@Football@s.s@523348@s.s@Baltimore Ravens v Detroit Lions@s.s@0
13@s.s@Football@s.s@523347@s.s@Baltimore Ravens v Carolina Panthers@s.s@0
13@s.s@Football@s.s@523346@s.s@Las Vegas Raiders v New Orleans Saints@s.s@0
13@s.s@Football@s.s@523345@s.s@Los Angeles Chargers v Tampa Bay Buccaneers@s.s@0
13@s.s@Football@s.s@523344@s.s@Cleveland Browns v Philadelphia Eagles@s.s@0
13@s.s@Football@s.s@523343@s.s@Tennessee Titans v Seattle Seahawks@s.s@0
13@s.s@Football@s.s@523342@s.s@Tennessee Titans v Dallas Cowboys@s.s@0
13@s.s@Football@s.s@523341@s.s@Cleveland Browns v Tampa Bay Buccaneers@s.s@0
13@s.s@Football@s.s@523340@s.s@Baltimore Ravens v New York Giants@s.s@0
13@s.s@Football@s.s@523339@s.s@New England Patriots v Los Angeles Rams@s.s@0
13@s.s@Football@s.s@523338@s.s@Tennessee Titans v Philadelphia Eagles@s.s@0
13@s.s@Football@s.s@523337@s.s@Pittsburgh Steelers v Green Bay Packers@s.s@0
13@s.s@Football@s.s@523336@s.s@New England Patriots v Minnesota Vikings@s.s@0
13@s.s@Football@s.s@523335@s.s@Kansas City Chiefs v Detroit Lions@s.s@0
13@s.s@Football@s.s@523334@s.s@Kansas City Chiefs v Carolina Panthers@s.s@0
13@s.s@Football@s.s@523333@s.s@Indianapolis Colts v Green Bay Packers@s.s@0
13@s.s@Football@s.s@523332@s.s@Houston Texans v New Orleans Saints@s.s@0
13@s.s@Football@s.s@523331@s.s@Denver Broncos v New Orleans Saints@s.s@0
13@s.s@Football@s.s@523330@s.s@Buffalo Bills v Green Bay Packers@s.s@0
13@s.s@Football@s.s@523329@s.s@Tennessee Titans v Tampa Bay Buccaneers@s.s@0
13@s.s@Football@s.s@523328@s.s@Las Vegas Raiders v San Francisco 49ers@s.s@0
13@s.s@Football@s.s@523327@s.s@Kansas City Chiefs v New York Giants@s.s@0
13@s.s@Football@s.s@523326@s.s@Pittsburgh Steelers v Seattle Seahawks@s.s@0
13@s.s@Football@s.s@523325@s.s@Pittsburgh Steelers v Dallas Cowboys@s.s@0
13@s.s@Football@s.s@523324@s.s@Indianapolis Colts v Seattle Seahawks@s.s@0
13@s.s@Football@s.s@523323@s.s@Indianapolis Colts v Dallas Cowboys@s.s@0
13@s.s@Football@s.s@523322@s.s@Buffalo Bills v Seattle Seahawks@s.s@0
13@s.s@Football@s.s@523321@s.s@Buffalo Bills v Dallas Cowboys@s.s@0
13@s.s@Football@s.s@523320@s.s@Los Angeles Chargers v New Orleans Saints@s.s@0
13@s.s@Football@s.s@523319@s.s@Pittsburgh Steelers v Philadelphia Eagles@s.s@0
13@s.s@Football@s.s@523318@s.s@New England Patriots v Green Bay Packers@s.s@0
13@s.s@Football@s.s@523317@s.s@Indianapolis Colts v Philadelphia Eagles@s.s@0
13@s.s@Football@s.s@523316@s.s@Houston Texans v San Francisco 49ers@s.s@0
13@s.s@Football@s.s@523315@s.s@Denver Broncos v San Francisco 49ers@s.s@0
13@s.s@Football@s.s@523314@s.s@Cleveland Browns v New Orleans Saints@s.s@0
13@s.s@Football@s.s@523313@s.s@Buffalo Bills v Philadelphia Eagles@s.s@0
13@s.s@Football@s.s@523312@s.s@Pittsburgh Steelers v Tampa Bay Buccaneers@s.s@0
13@s.s@Football@s.s@523311@s.s@New England Patriots v Seattle Seahawks@s.s@0
13@s.s@Football@s.s@523310@s.s@Indianapolis Colts v Tampa Bay Buccaneers@s.s@0
13@s.s@Football@s.s@523309@s.s@Buffalo Bills v Tampa Bay Buccaneers@s.s@0
13@s.s@Football@s.s@523308@s.s@Baltimore Ravens v Arizona Cardinals@s.s@0
13@s.s@Football@s.s@523307@s.s@New England Patriots v Dallas Cowboys@s.s@0
13@s.s@Football@s.s@523306@s.s@Tennessee Titans v New Orleans Saints@s.s@0
13@s.s@Football@s.s@523305@s.s@New England Patriots v Philadelphia Eagles@s.s@0
13@s.s@Football@s.s@523304@s.s@Los Angeles Chargers v San Francisco 49ers@s.s@0
13@s.s@Football@s.s@523303@s.s@Baltimore Ravens v Atlanta Falcons@s.s@0
13@s.s@Football@s.s@520179@s.s@Robby Anderson@s.s@0
13@s.s@Football@s.s@520178@s.s@Carlos Hyde@s.s@0
13@s.s@Football@s.s@520177@s.s@Sony Michel@s.s@0
13@s.s@Football@s.s@520176@s.s@Brandin Cooks@s.s@0
13@s.s@Football@s.s@520175@s.s@Alshon Jeffrey@s.s@0
13@s.s@Football@s.s@520174@s.s@Deebo Samuel@s.s@0
13@s.s@Football@s.s@520173@s.s@Derrius Guice@s.s@0
13@s.s@Football@s.s@520172@s.s@Kerryon Johnson@s.s@0
13@s.s@Football@s.s@520171@s.s@Marquise Brown@s.s@0
13@s.s@Football@s.s@520170@s.s@Nick Foles@s.s@0
13@s.s@Football@s.s@520169@s.s@Phillip Lindsay@s.s@0
13@s.s@Football@s.s@520168@s.s@Ronald Jones@s.s@0
13@s.s@Football@s.s@520167@s.s@Steffon Diggs@s.s@0
13@s.s@Football@s.s@520166@s.s@Tyler Lockett@s.s@0
13@s.s@Football@s.s@520165@s.s@Darren Waller@s.s@0
13@s.s@Football@s.s@520164@s.s@David Montgomery@s.s@0
13@s.s@Football@s.s@520163@s.s@Devin Singletary@s.s@0
13@s.s@Football@s.s@520162@s.s@Golden Tate@s.s@0
13@s.s@Football@s.s@520161@s.s@Adam Thielen@s.s@0
13@s.s@Football@s.s@520160@s.s@Devonta Freeman@s.s@0
13@s.s@Football@s.s@520159@s.s@DJ Chark@s.s@0
13@s.s@Football@s.s@520158@s.s@DK Metcalf@s.s@0
13@s.s@Football@s.s@520157@s.s@Jarvis Landry@s.s@0
13@s.s@Football@s.s@520156@s.s@AJ Brown@s.s@0
13@s.s@Football@s.s@520155@s.s@Kenny Golladay@s.s@0
13@s.s@Football@s.s@520154@s.s@Melvin Gordon@s.s@0
13@s.s@Football@s.s@520153@s.s@Terry McLaurin@s.s@0
13@s.s@Football@s.s@520152@s.s@Calvin Ridley@s.s@0
13@s.s@Football@s.s@520151@s.s@AJ Green@s.s@0
13@s.s@Football@s.s@520150@s.s@Miles Sanders@s.s@0
13@s.s@Football@s.s@520149@s.s@Raheem Mostert@s.s@0
13@s.s@Football@s.s@520148@s.s@TY Hilton@s.s@0
13@s.s@Football@s.s@520147@s.s@Chris Carson@s.s@0
13@s.s@Football@s.s@520146@s.s@DeVante Parker@s.s@0
13@s.s@Football@s.s@520145@s.s@DJ Moore@s.s@0
13@s.s@Football@s.s@520144@s.s@Josh Allen@s.s@0
13@s.s@Football@s.s@520143@s.s@Gerorge Kittle@s.s@0
13@s.s@Football@s.s@520142@s.s@JuJu Smith-Schuster@s.s@0
13@s.s@Football@s.s@520141@s.s@Cooper Kupp@s.s@0
13@s.s@Football@s.s@520140@s.s@Odell Beckham Jr@s.s@0
13@s.s@Football@s.s@520139@s.s@Phillip Rivers@s.s@0
13@s.s@Football@s.s@520138@s.s@Zach Ertz@s.s@0
13@s.s@Football@s.s@520137@s.s@Courtland Sutton@s.s@0
13@s.s@Football@s.s@520136@s.s@Allen Robinson@s.s@0
13@s.s@Football@s.s@520135@s.s@Keenan Allen@s.s@0
13@s.s@Football@s.s@520134@s.s@Mark Ingram@s.s@0
13@s.s@Football@s.s@520133@s.s@Kenyan Drake@s.s@0
13@s.s@Football@s.s@520132@s.s@James Connor@s.s@0
13@s.s@Football@s.s@520131@s.s@Marlon Mack@s.s@0
13@s.s@Football@s.s@520130@s.s@Austin Ekeler@s.s@0
13@s.s@Football@s.s@520129@s.s@Mike Evans@s.s@0
13@s.s@Football@s.s@520128@s.s@Amari Cooper@s.s@0
13@s.s@Football@s.s@520127@s.s@Chris Godwin@s.s@0
13@s.s@Football@s.s@557957@s.s@Under 26.5@s.s@0
13@s.s@Football@s.s@557956@s.s@Over 26.5@s.s@0
13@s.s@Football@s.s@557955@s.s@Under 33.5@s.s@0
13@s.s@Football@s.s@557954@s.s@Over 33.5@s.s@0
13@s.s@Football@s.s@557953@s.s@Under 24.5@s.s@0
13@s.s@Football@s.s@557952@s.s@Over 24.5@s.s@0
13@s.s@Football@s.s@557951@s.s@Under 20.5@s.s@0
13@s.s@Football@s.s@557950@s.s@Over 20.5@s.s@0
13@s.s@Football@s.s@494871@s.s@Detroit Lions@s.s@0
13@s.s@Football@s.s@494854@s.s@Los Angeles Rams@s.s@0
13@s.s@Football@s.s@494857@s.s@Pittsburgh Steelers@s.s@0
13@s.s@Football@s.s@494878@s.s@Washington Redskins@s.s@0
13@s.s@Football@s.s@502831@s.s@Under 34.5@s.s@0
13@s.s@Football@s.s@502830@s.s@Over 34.5@s.s@0
13@s.s@Football@s.s@502787@s.s@Under 1.5@s.s@0
13@s.s@Football@s.s@502786@s.s@Over 1.5@s.s@0
13@s.s@Football@s.s@500940@s.s@Under 29.5@s.s@0
13@s.s@Football@s.s@500939@s.s@Over 29.5@s.s@0
13@s.s@Football@s.s@500938@s.s@Under 4399.5@s.s@0
13@s.s@Football@s.s@500937@s.s@Over 4399.5@s.s@0
13@s.s@Football@s.s@500924@s.s@Under 1199.5@s.s@0
13@s.s@Football@s.s@500923@s.s@Over 1199.5@s.s@0
13@s.s@Football@s.s@500922@s.s@Under 1299.5@s.s@0
13@s.s@Football@s.s@500921@s.s@Over 1299.5@s.s@0
13@s.s@Football@s.s@500920@s.s@Under 949.5@s.s@0
13@s.s@Football@s.s@500919@s.s@Over 949.5@s.s@0
13@s.s@Football@s.s@500918@s.s@Under 1179.5@s.s@0
13@s.s@Football@s.s@500917@s.s@Over 1179.5@s.s@0
13@s.s@Football@s.s@500916@s.s@Under 1049.5@s.s@0
13@s.s@Football@s.s@500915@s.s@Over 1049.5@s.s@0
13@s.s@Football@s.s@500914@s.s@Under 1249.5@s.s@0
13@s.s@Football@s.s@500913@s.s@Over 1249.5@s.s@0
13@s.s@Football@s.s@500912@s.s@Under 3150.5@s.s@0
13@s.s@Football@s.s@500911@s.s@Over 3150.5@s.s@0
13@s.s@Football@s.s@500875@s.s@Under 3999.5@s.s@0
13@s.s@Football@s.s@500874@s.s@Over 3999.5@s.s@0
13@s.s@Football@s.s@500873@s.s@Under 3704.5@s.s@0
13@s.s@Football@s.s@500872@s.s@Over 3704.5@s.s@0
13@s.s@Football@s.s@500853@s.s@Under 3925.5@s.s@0
13@s.s@Football@s.s@500852@s.s@Over 3925.5@s.s@0
13@s.s@Football@s.s@500851@s.s@Under 4499.5@s.s@0
13@s.s@Football@s.s@500850@s.s@Over 4499.5@s.s@0
13@s.s@Football@s.s@500461@s.s@Devin Asiasi@s.s@0
13@s.s@Football@s.s@500460@s.s@Stephen Sullivan@s.s@0
13@s.s@Football@s.s@500459@s.s@Charlie Taumoepeau@s.s@0
13@s.s@Football@s.s@500458@s.s@Dalton Keene@s.s@0
13@s.s@Football@s.s@500457@s.s@Antoine Winfield Jr.@s.s@0
13@s.s@Football@s.s@500456@s.s@Jalen Elliott@s.s@0
13@s.s@Football@s.s@500455@s.s@Terrell Burgess@s.s@0
13@s.s@Football@s.s@500454@s.s@Geno Stone@s.s@0
13@s.s@Football@s.s@500453@s.s@Ashtyn Davis@s.s@0
13@s.s@Football@s.s@500452@s.s@Grant Delpit@s.s@0
13@s.s@Football@s.s@500451@s.s@Xavier McKinney@s.s@0
13@s.s@Football@s.s@500450@s.s@Ezra Cleveland@s.s@0
13@s.s@Football@s.s@500449@s.s@Austin Jackson@s.s@0
13@s.s@Football@s.s@500448@s.s@Josh Jones@s.s@0
13@s.s@Football@s.s@500447@s.s@KJ Hamler@s.s@0
13@s.s@Football@s.s@500446@s.s@Henry Ruggs@s.s@0
13@s.s@Football@s.s@500445@s.s@Tristan Wirfs@s.s@0
13@s.s@Football@s.s@500444@s.s@Jedrick Wills Jr.@s.s@0
13@s.s@Football@s.s@500443@s.s@Isaiah Simmons@s.s@0
13@s.s@Football@s.s@500442@s.s@Mekhi Becton@s.s@0
13@s.s@Football@s.s@500441@s.s@Jeffrey Okudah@s.s@0
13@s.s@Football@s.s@500440@s.s@A.J. Epenesa@s.s@0
13@s.s@Football@s.s@500439@s.s@Andrew Thomas@s.s@0
13@s.s@Football@s.s@500438@s.s@Derrick Brown@s.s@0
13@s.s@Football@s.s@500437@s.s@Chase Young@s.s@0
13@s.s@Football@s.s@495217@s.s@Travis Etienne@s.s@0
13@s.s@Football@s.s@495216@s.s@Tate Martell@s.s@0
13@s.s@Football@s.s@495215@s.s@Racey McMath@s.s@0
13@s.s@Football@s.s@495214@s.s@J.T. Daniels@s.s@0
13@s.s@Football@s.s@495213@s.s@Harrison Bailey@s.s@0
13@s.s@Football@s.s@495212@s.s@Pooka Williams@s.s@0
13@s.s@Football@s.s@495211@s.s@Matt Corral@s.s@0
13@s.s@Football@s.s@495210@s.s@Javian Hawkins@s.s@0
13@s.s@Football@s.s@495209@s.s@Jarren Williams@s.s@0
13@s.s@Football@s.s@495208@s.s@Grant Gunnell@s.s@0
13@s.s@Football@s.s@495207@s.s@Brian Maurer@s.s@0
13@s.s@Football@s.s@495206@s.s@Sage Surratt@s.s@0
13@s.s@Football@s.s@495205@s.s@Rashod Bateman@s.s@0
13@s.s@Football@s.s@495204@s.s@Peyton Ramsey@s.s@0
13@s.s@Football@s.s@495203@s.s@Michael Penix Jr.@s.s@0
13@s.s@Football@s.s@495202@s.s@Kenneth Gainwell@s.s@0
13@s.s@Football@s.s@495201@s.s@Charlie Brewer@s.s@0
13@s.s@Football@s.s@495200@s.s@Tyler Shough@s.s@0
13@s.s@Football@s.s@495199@s.s@Stetson Bennett@s.s@0
13@s.s@Football@s.s@495198@s.s@Seth Williams@s.s@0
13@s.s@Football@s.s@495197@s.s@Sean Clifford@s.s@0
13@s.s@Football@s.s@495196@s.s@Rondale Moore@s.s@0
13@s.s@Football@s.s@495195@s.s@Malcolm Perry@s.s@0
13@s.s@Football@s.s@495194@s.s@Kadrius Toney@s.s@0
13@s.s@Football@s.s@495193@s.s@Justyn Ross@s.s@0
13@s.s@Football@s.s@495192@s.s@Jarret Guarantano@s.s@0
13@s.s@Football@s.s@495118@s.s@Georgia Southern Eagles@s.s@0
13@s.s@Football@s.s@495117@s.s@Florida International Panthers@s.s@0
13@s.s@Football@s.s@495116@s.s@Eastern Michigan Eagles@s.s@0
13@s.s@Football@s.s@495114@s.s@Buffalo Bulls@s.s@0
13@s.s@Football@s.s@495113@s.s@Utah State Aggies@s.s@0
13@s.s@Football@s.s@495112@s.s@Louisiana Lafayette Ragin Cajuns@s.s@0
13@s.s@Football@s.s@495111@s.s@San Diego State Aztecs@s.s@0
13@s.s@Football@s.s@495110@s.s@Louisiana Tech Bulldogs@s.s@0
13@s.s@Football@s.s@495109@s.s@Colorado State Rams@s.s@0
13@s.s@Football@s.s@495108@s.s@South Florida Bulls@s.s@0
13@s.s@Football@s.s@495107@s.s@Marshall Thundering Herd@s.s@0
13@s.s@Football@s.s@495106@s.s@East Carolina Pirates@s.s@0
13@s.s@Football@s.s@495105@s.s@Army Black Knights@s.s@0
13@s.s@Football@s.s@495104@s.s@Arkansas State Red Wolves@s.s@0
13@s.s@Football@s.s@495103@s.s@Wyoming Cowboys@s.s@0
13@s.s@Football@s.s@495102@s.s@Tulane Green Wave@s.s@0
13@s.s@Football@s.s@495101@s.s@Hawaii Warriors@s.s@0
13@s.s@Football@s.s@495100@s.s@Fresno State Bulldogs@s.s@0
13@s.s@Football@s.s@495099@s.s@Florida Atlantic Owls@s.s@0
